horizon,draw,metric,value
30,324,f1,0.8837876614060258
30,325,PR_AUC,0.9668003616339951
30,325,Brier,0.016418583312526026
30,325,precision,0.7506053268765133
30,325,recall,1.0
30,325,f1,0.8575380359612724
30,326,PR_AUC,0.9298867374220707
30,326,Brier,0.02085746169504777
30,326,precision,0.7675
30,326,recall,0.9903225806451613
30,326,f1,0.8647887323943662
30,327,PR_AUC,0.9825978169804406
30,327,Brier,0.01456233827304145
30,327,precision,0.8148148148148148
30,327,recall,0.9935483870967742
30,327,f1,0.8953488372093024
30,328,PR_AUC,0.9574537387211146
30,328,Brier,0.0210702203434201
30,328,precision,0.7311320754716981
30,328,recall,1.0
30,328,f1,0.8446866485013624
30,329,PR_AUC,0.9729863969177737
30,329,Brier,0.024234208650397826
30,329,precision,0.7837150127226463
30,329,recall,0.9935483870967742
30,329,f1,0.8762446657183499
30,330,PR_AUC,0.9707983552220956
30,330,Brier,0.021491936701277504
30,330,precision,0.779746835443038
30,330,recall,0.9935483870967742
30,330,f1,0.873758865248227
30,331,PR_AUC,0.9544036776468917
30,331,Brier,0.020286095247365268
30,331,precision,0.8383561643835616
30,331,recall,0.9870967741935484
30,331,f1,0.9066666666666666
30,332,PR_AUC,0.9587335212219688
30,332,Brier,0.019457261931083197
30,332,precision,0.7469879518072289
30,332,recall,1.0
30,332,f1,0.8551724137931035
30,333,PR_AUC,0.9682216199952245
30,333,Brier,0.01629535138854636
30,333,precision,0.816
30,333,recall,0.9870967741935484
30,333,f1,0.8934306569343066
30,334,PR_AUC,0.9322235144550898
30,334,Brier,0.02100723961529792
30,334,precision,0.7264150943396226
30,334,recall,0.9935483870967742
30,334,f1,0.8392370572207084
30,335,PR_AUC,0.9459009392296418
30,335,Brier,0.017942244868552223
30,335,precision,0.7917737789203085
30,335,recall,0.9935483870967742
30,335,f1,0.8812589413447782
30,336,PR_AUC,0.958189743683123
30,336,Brier,0.021837526574067435
30,336,precision,0.820855614973262
30,336,recall,0.9903225806451613
30,336,f1,0.8976608187134503
30,337,PR_AUC,0.9671701442193053
30,337,Brier,0.019631771120738557
30,337,precision,0.8148148148148148
30,337,recall,0.9935483870967742
30,337,f1,0.8953488372093024
30,338,PR_AUC,0.9506036670015697
30,338,Brier,0.021998442480166813
30,338,precision,0.7175925925925926
30,338,recall,1.0
30,338,f1,0.8355795148247979
30,339,PR_AUC,0.9554646286240116
30,339,Brier,0.017846624877392463
30,339,precision,0.8126649076517151
30,339,recall,0.9935483870967742
30,339,f1,0.8940493468795355
30,340,PR_AUC,0.9247818025878345
30,340,Brier,0.022913793226818236
30,340,precision,0.7270588235294118
30,340,recall,0.9967741935483871
30,340,f1,0.8408163265306122
30,341,PR_AUC,0.9742673775792237
30,341,Brier,0.01753108866603813
30,341,precision,0.8274932614555256
30,341,recall,0.9903225806451613
30,341,f1,0.9016152716593245
30,342,PR_AUC,0.9854142823341763
30,342,Brier,0.014759481480928736
30,342,precision,0.8143236074270557
30,342,recall,0.9903225806451613
30,342,f1,0.893740902474527
30,343,PR_AUC,0.9210020545203006
30,343,Brier,0.022106982312378728
30,343,precision,0.7892030848329049
30,343,recall,0.9903225806451613
30,343,f1,0.8783977110157367
30,344,PR_AUC,0.9711043586552226
30,344,Brier,0.014050972086348007
30,344,precision,0.8105263157894737
30,344,recall,0.9935483870967742
30,344,f1,0.8927536231884058
30,345,PR_AUC,0.9712562126767235
30,345,Brier,0.019477452680022378
30,345,precision,0.7549019607843137
30,345,recall,0.9935483870967742
30,345,f1,0.8579387186629527
30,346,PR_AUC,0.9773132304058818
30,346,Brier,0.020078455941398704
30,346,precision,0.7912371134020618
30,346,recall,0.9903225806451613
30,346,f1,0.8796561604584527
30,347,PR_AUC,0.9554498324028567
30,347,Brier,0.01995689950863524
30,347,precision,0.7953367875647669
30,347,recall,0.9903225806451613
30,347,f1,0.882183908045977
30,348,PR_AUC,0.9616767905680933
30,348,Brier,0.018965908751289687
30,348,precision,0.8047493403693932
30,348,recall,0.9838709677419355
30,348,f1,0.8853410740203193
30,349,PR_AUC,0.9707475075240936
30,349,Brier,0.019478613685803007
30,349,precision,0.7979274611398963
30,349,recall,0.9935483870967742
30,349,f1,0.8850574712643678
30,350,PR_AUC,0.9580454250255599
30,350,Brier,0.0197772561454949
30,350,precision,0.77
30,350,recall,0.9935483870967742
30,350,f1,0.8676056338028169
30,351,PR_AUC,0.9293446574611708
30,351,Brier,0.025505025750441647
30,351,precision,0.7842639593908629
30,351,recall,0.9967741935483871
30,351,f1,0.8778409090909091
30,352,PR_AUC,0.9735253966190668
30,352,Brier,0.019059275552959453
30,352,precision,0.8
30,352,recall,0.9935483870967742
30,352,f1,0.8863309352517985
30,353,PR_AUC,0.9608445846070812
30,353,Brier,0.018936587999553063
30,353,precision,0.8036649214659686
30,353,recall,0.9903225806451613
30,353,f1,0.8872832369942196
30,354,PR_AUC,0.9529367444089498
30,354,Brier,0.020908174374217617
30,354,precision,0.7984496124031008
30,354,recall,0.9967741935483871
30,354,f1,0.8866571018651362
30,355,PR_AUC,0.9796654207047796
30,355,Brier,0.01959357439896341
30,355,precision,0.7518248175182481
30,355,recall,0.9967741935483871
30,355,f1,0.8571428571428571
30,356,PR_AUC,0.9376994931658893
30,356,Brier,0.021316047383658786
30,356,precision,0.7661691542288557
30,356,recall,0.9935483870967742
30,356,f1,0.8651685393258427
30,357,PR_AUC,0.9403390616920196
30,357,Brier,0.02303536843860164
30,357,precision,0.717948717948718
30,357,recall,0.9935483870967742
30,357,f1,0.8335588633288228
30,358,PR_AUC,0.977573566360722
30,358,Brier,0.018068140489308052
30,358,precision,0.8297297297297297
30,358,recall,0.9903225806451613
30,358,f1,0.9029411764705882
30,359,PR_AUC,0.970265988728526
30,359,Brier,0.015415375461708089
30,359,precision,0.7862595419847328
30,359,recall,0.9967741935483871
30,359,f1,0.8790896159317212
30,360,PR_AUC,0.9663905803277008
30,360,Brier,0.01802800187200293
30,360,precision,0.7763819095477387
30,360,recall,0.9967741935483871
30,360,f1,0.8728813559322034
30,361,PR_AUC,0.9878517450436143
30,361,Brier,0.015427971238639508
30,361,precision,0.8523676880222841
30,361,recall,0.9870967741935484
30,361,f1,0.9147982062780269
30,362,PR_AUC,0.9543138691895204
30,362,Brier,0.020752677300203283
30,362,precision,0.7851662404092071
30,362,recall,0.9903225806451613
30,362,f1,0.8758915834522111
30,363,PR_AUC,0.9525971999542264
30,363,Brier,0.01740943726947587
30,363,precision,0.7573529411764706
30,363,recall,0.9967741935483871
30,363,f1,0.8607242339832869
30,364,PR_AUC,0.9516940941691538
30,364,Brier,0.018541776773609235
30,364,precision,0.7623762376237624
30,364,recall,0.9935483870967742
30,364,f1,0.8627450980392157
30,365,PR_AUC,0.9638502031664091
30,365,Brier,0.017090092021111898
30,365,precision,0.8015665796344648
30,365,recall,0.9903225806451613
30,365,f1,0.886002886002886
30,366,PR_AUC,0.9787760611359173
30,366,Brier,0.021025394334498966
30,366,precision,0.7087155963302753
30,366,recall,0.9967741935483871
30,366,f1,0.8284182305630027
30,367,PR_AUC,0.9470477218230919
30,367,Brier,0.01982860236671142
30,367,precision,0.744578313253012
30,367,recall,0.9967741935483871
30,367,f1,0.8524137931034482
30,368,PR_AUC,0.9297299555988647
30,368,Brier,0.021837684611711948
30,368,precision,0.8155080213903744
30,368,recall,0.9838709677419355
30,368,f1,0.8918128654970761
30,369,PR_AUC,0.9610697907234971
30,369,Brier,0.015147762161895098
30,369,precision,0.8031088082901554
30,369,recall,1.0
30,369,f1,0.8908045977011494
30,370,PR_AUC,0.9462070624890182
30,370,Brier,0.019213988560337566
30,370,precision,0.8036649214659686
30,370,recall,0.9903225806451613
30,370,f1,0.8872832369942196
30,371,PR_AUC,0.9339590043696256
30,371,Brier,0.02142433387016507
30,371,precision,0.7392344497607656
30,371,recall,0.9967741935483871
30,371,f1,0.8489010989010989
30,372,PR_AUC,0.9845541627197713
30,372,Brier,0.017397927581285572
30,372,precision,0.8789625360230547
30,372,recall,0.9838709677419355
30,372,f1,0.928462709284627
30,373,PR_AUC,0.9444514316140564
30,373,Brier,0.019068729716826383
30,373,precision,0.77
30,373,recall,0.9935483870967742
30,373,f1,0.8676056338028169
30,374,PR_AUC,0.9739721941888806
30,374,Brier,0.019515742751500306
30,374,precision,0.7573529411764706
30,374,recall,0.9967741935483871
30,374,f1,0.8607242339832869
30,375,PR_AUC,0.9782669359055695
30,375,Brier,0.018008814596754703
30,375,precision,0.8793103448275862
30,375,recall,0.9870967741935484
30,375,f1,0.9300911854103343
30,376,PR_AUC,0.9738899062983762
30,376,Brier,0.015063332716437935
30,376,precision,0.7579462102689487
30,376,recall,1.0
30,376,f1,0.8623087621696801
30,377,PR_AUC,0.9860391490193942
30,377,Brier,0.016070493986136882
30,377,precision,0.7958656330749354
30,377,recall,0.9935483870967742
30,377,f1,0.8837876614060258
30,378,PR_AUC,0.9776055567212535
30,378,Brier,0.01825171453788315
30,378,precision,0.7763819095477387
30,378,recall,0.9967741935483871
30,378,f1,0.8728813559322034
30,379,PR_AUC,0.9429736931392749
30,379,Brier,0.020642217932631608
30,379,precision,0.7253521126760564
30,379,recall,0.9967741935483871
30,379,f1,0.8396739130434783
30,380,PR_AUC,0.9559014517920259
30,380,Brier,0.019376807786022843
30,380,precision,0.7877237851662404
30,380,recall,0.9935483870967742
30,380,f1,0.8787446504992867
30,381,PR_AUC,0.9802707680225589
30,381,Brier,0.018816553178217118
30,381,precision,0.7579462102689487
30,381,recall,1.0
30,381,f1,0.8623087621696801
30,382,PR_AUC,0.9335369962914436
30,382,Brier,0.02144572201537101
30,382,precision,0.6966292134831461
30,382,recall,1.0
30,382,f1,0.8211920529801324
30,383,PR_AUC,0.9296725226648008
30,383,Brier,0.022933968085747145
30,383,precision,0.7623762376237624
30,383,recall,0.9935483870967742
30,383,f1,0.8627450980392157
30,384,PR_AUC,0.9863445469426755
30,384,Brier,0.013429050740334056
30,384,precision,0.8115183246073299
30,384,recall,1.0
30,384,f1,0.8959537572254336
30,385,PR_AUC,0.9695422520407991
30,385,Brier,0.021393416881063648
30,385,precision,0.782608695652174
30,385,recall,0.9870967741935484
30,385,f1,0.8730385164051355
30,386,PR_AUC,0.944085614589744
30,386,Brier,0.022015543817825705
30,386,precision,0.8095238095238095
30,386,recall,0.9870967741935484
30,386,f1,0.8895348837209303
30,387,PR_AUC,0.9867638011448583
30,387,Brier,0.016572701736324087
30,387,precision,0.8387978142076503
30,387,recall,0.9903225806451613
30,387,f1,0.908284023668639
30,388,PR_AUC,0.9765527803568218
30,388,Brier,0.017182759295852376
30,388,precision,0.8257372654155496
30,388,recall,0.9935483870967742
30,388,f1,0.9019033674963397
30,389,PR_AUC,0.954471560351557
30,389,Brier,0.020218352726459884
30,389,precision,0.8005181347150259
30,389,recall,0.9967741935483871
30,389,f1,0.8879310344827587
30,390,PR_AUC,0.9779096876191443
30,390,Brier,0.017576154879943684
30,390,precision,0.8527777777777777
30,390,recall,0.9903225806451613
30,390,f1,0.9164179104477612
30,391,PR_AUC,0.9437857205536575
30,391,Brier,0.01980169595019321
30,391,precision,0.7752525252525253
30,391,recall,0.9903225806451613
30,391,f1,0.8696883852691218
30,392,PR_AUC,0.980554383083314
30,392,Brier,0.017113050061387587
30,392,precision,0.8169761273209549
30,392,recall,0.9935483870967742
30,392,f1,0.8966521106259098
30,393,PR_AUC,0.9820772668369846
30,393,Brier,0.0150395360411693
30,393,precision,0.8480662983425414
30,393,recall,0.9903225806451613
30,393,f1,0.9136904761904762
30,394,PR_AUC,0.957722037440572
30,394,Brier,0.020193247280942715
30,394,precision,0.8252688172043011
30,394,recall,0.9903225806451613
30,394,f1,0.9002932551319648
30,395,PR_AUC,0.9775321064066783
30,395,Brier,0.019669681524490012
30,395,precision,0.7989556135770235
30,395,recall,0.9870967741935484
30,395,f1,0.8831168831168831
30,396,PR_AUC,0.9471875084098483
30,396,Brier,0.020130090423849074
30,396,precision,0.7374701670644391
30,396,recall,0.9967741935483871
30,396,f1,0.8477366255144033
30,397,PR_AUC,0.981639559056484
30,397,Brier,0.019592644209363276
30,397,precision,0.8301886792452831
30,397,recall,0.9935483870967742
30,397,f1,0.9045521292217328
30,398,PR_AUC,0.979021354953952
30,398,Brier,0.01803389864638315
30,398,precision,0.7427884615384616
30,398,recall,0.9967741935483871
30,398,f1,0.8512396694214877
30,399,PR_AUC,0.9569957202501437
30,399,Brier,0.018148728139042707
30,399,precision,0.8186666666666667
30,399,recall,0.9903225806451613
30,399,f1,0.8963503649635036
30,400,PR_AUC,0.9525386033477389
30,400,Brier,0.02274688670206297
30,400,precision,0.7694235588972431
30,400,recall,0.9903225806451613
30,400,f1,0.8660084626234132
30,401,PR_AUC,0.953475198928105
30,401,Brier,0.021982277263479733
30,401,precision,0.8148148148148148
30,401,recall,0.9935483870967742
30,401,f1,0.8953488372093024
30,402,PR_AUC,0.9727183319444055
30,402,Brier,0.018567942453811666
30,402,precision,0.7882653061224489
30,402,recall,0.9967741935483871
30,402,f1,0.8803418803418803
30,403,PR_AUC,0.926706131659294
30,403,Brier,0.02131552595711583
30,403,precision,0.7555012224938875
30,403,recall,0.9967741935483871
30,403,f1,0.8595271210013908
30,404,PR_AUC,0.9706826931620258
30,404,Brier,0.015559423187503888
30,404,precision,0.7648514851485149
30,404,recall,0.9967741935483871
30,404,f1,0.865546218487395
30,405,PR_AUC,0.9476015208406605
30,405,Brier,0.018176591066445646
30,405,precision,0.7791878172588832
30,405,recall,0.9903225806451613
30,405,f1,0.8721590909090909
30,406,PR_AUC,0.9665904862071765
30,406,Brier,0.0167565734282332
30,406,precision,0.8292682926829268
30,406,recall,0.9870967741935484
30,406,f1,0.9013254786450663
30,407,PR_AUC,0.9603504064667994
30,407,Brier,0.01632822284440338
30,407,precision,0.8235294117647058
30,407,recall,0.9935483870967742
30,407,f1,0.9005847953216374
30,408,PR_AUC,0.9640685838252874
30,408,Brier,0.015872762825506245
30,408,precision,0.8191489361702128
30,408,recall,0.9935483870967742
30,408,f1,0.8979591836734694
30,409,PR_AUC,0.9309367809674061
30,409,Brier,0.02403726187330472
30,409,precision,0.7398568019093079
30,409,recall,1.0
30,409,f1,0.850480109739369
30,410,PR_AUC,0.9892653794396856
30,410,Brier,0.015919734642809436
30,410,precision,0.8789625360230547
30,410,recall,0.9838709677419355
30,410,f1,0.928462709284627
30,411,PR_AUC,0.9720226998429589
30,411,Brier,0.017997385704808973
30,411,precision,0.7686567164179104
30,411,recall,0.9967741935483871
30,411,f1,0.8679775280898876
30,412,PR_AUC,0.9782267081657396
30,412,Brier,0.01968649296757982
30,412,precision,0.8020833333333334
30,412,recall,0.9935483870967742
30,412,f1,0.8876080691642652
30,413,PR_AUC,0.9491958146538718
30,413,Brier,0.020098580394983027
30,413,precision,0.7322274881516587
30,413,recall,0.9967741935483871
30,413,f1,0.8442622950819673
30,414,PR_AUC,0.9726254169287889
30,414,Brier,0.015186167819796727
30,414,precision,0.7897435897435897
30,414,recall,0.9935483870967742
30,414,f1,0.88
30,415,PR_AUC,0.949877216275071
30,415,Brier,0.020939312772564868
30,415,precision,0.7846153846153846
30,415,recall,0.9870967741935484
30,415,f1,0.8742857142857143
30,416,PR_AUC,0.975683128625486
30,416,Brier,0.01663955665295206
30,416,precision,0.8647887323943662
30,416,recall,0.9903225806451613
30,416,f1,0.9233082706766917
30,417,PR_AUC,0.9542852795358918
30,417,Brier,0.02349103563036812
30,417,precision,0.7777777777777778
30,417,recall,0.9935483870967742
30,417,f1,0.8725212464589235
30,418,PR_AUC,0.9668732690497153
30,418,Brier,0.020673879499890812
30,418,precision,0.7777777777777778
30,418,recall,0.9935483870967742
30,418,f1,0.8725212464589235
30,419,PR_AUC,0.976943499046592
30,419,Brier,0.017108028244820998
30,419,precision,0.8046875
30,419,recall,0.9967741935483871
30,419,f1,0.8904899135446686
30,420,PR_AUC,0.9789574286338327
30,420,Brier,0.01945555667051842
30,420,precision,0.8057742782152231
30,420,recall,0.9903225806451613
30,420,f1,0.8885672937771346
30,421,PR_AUC,0.9675298598948361
30,421,Brier,0.016877485908220753
30,421,precision,0.8095238095238095
30,421,recall,0.9870967741935484
30,421,f1,0.8895348837209303
30,422,PR_AUC,0.9470842035528468
30,422,Brier,0.017492352294863983
30,422,precision,0.7938144329896907
30,422,recall,0.9935483870967742
30,422,f1,0.8825214899713467
30,423,PR_AUC,0.9490756380695969
30,423,Brier,0.019057521492025532
30,423,precision,0.7989556135770235
30,423,recall,0.9870967741935484
30,423,f1,0.8831168831168831
30,424,PR_AUC,0.9734380863707596
30,424,Brier,0.023214374353749637
30,424,precision,0.7791878172588832
30,424,recall,0.9903225806451613
30,424,f1,0.8721590909090909
30,425,PR_AUC,0.9783870331800002
30,425,Brier,0.017232619328651194
30,425,precision,0.8346883468834688
30,425,recall,0.9935483870967742
30,425,f1,0.9072164948453608
30,426,PR_AUC,0.9546397845054899
30,426,Brier,0.01546288147859468
30,426,precision,0.8
30,426,recall,0.9935483870967742
30,426,f1,0.8863309352517985
30,427,PR_AUC,0.9638007999785114
30,427,Brier,0.0181920463907456
30,427,precision,0.7374701670644391
30,427,recall,0.9967741935483871
30,427,f1,0.8477366255144033
30,428,PR_AUC,0.9151324167033481
30,428,Brier,0.02416677829229795
30,428,precision,0.7392344497607656
30,428,recall,0.9967741935483871
30,428,f1,0.8489010989010989
30,429,PR_AUC,0.9632660617466225
30,429,Brier,0.025521949455213362
30,429,precision,0.6813186813186813
30,429,recall,1.0
30,429,f1,0.8104575163398693
30,430,PR_AUC,0.9623074721264867
30,430,Brier,0.01581615603690676
30,430,precision,0.8005181347150259
30,430,recall,0.9967741935483871
30,430,f1,0.8879310344827587
30,431,PR_AUC,0.9500666264946517
30,431,Brier,0.020476505199102032
30,431,precision,0.7616707616707616
30,431,recall,1.0
30,431,f1,0.8647140864714087
30,432,PR_AUC,0.9527617041203349
30,432,Brier,0.016844368393014668
30,432,precision,0.8078947368421052
30,432,recall,0.9903225806451613
30,432,f1,0.8898550724637682
30,433,PR_AUC,0.9817166945262059
30,433,Brier,0.01815501458886357
30,433,precision,0.8083989501312336
30,433,recall,0.9935483870967742
30,433,f1,0.8914616497829233
30,434,PR_AUC,0.932192888031155
30,434,Brier,0.02049997871955815
30,434,precision,0.7463768115942029
30,434,recall,0.9967741935483871
30,434,f1,0.8535911602209945
30,435,PR_AUC,0.9330121971042484
30,435,Brier,0.022913738838303832
30,435,precision,0.7573529411764706
30,435,recall,0.9967741935483871
30,435,f1,0.8607242339832869
30,436,PR_AUC,0.9795915632773144
30,436,Brier,0.0161671987144113
30,436,precision,0.884393063583815
30,436,recall,0.9870967741935484
30,436,f1,0.9329268292682927
30,437,PR_AUC,0.9692895243580045
30,437,Brier,0.02230621444017508
30,437,precision,0.7635467980295566
30,437,recall,1.0
30,437,f1,0.8659217877094972
30,438,PR_AUC,0.9736364547111376
30,438,Brier,0.01907031776522716
30,438,precision,0.7686567164179104
30,438,recall,0.9967741935483871
30,438,f1,0.8679775280898876
30,439,PR_AUC,0.9494168259190519
30,439,Brier,0.022042015500567336
30,439,precision,0.7481840193704601
30,439,recall,0.9967741935483871
30,439,f1,0.8547717842323651
30,440,PR_AUC,0.9873656752551115
30,440,Brier,0.01637102947253828
30,440,precision,0.7374701670644391
30,440,recall,0.9967741935483871
30,440,f1,0.8477366255144033
30,441,PR_AUC,0.9490229993105374
30,441,Brier,0.018506334166097253
30,441,precision,0.7586206896551724
30,441,recall,0.9935483870967742
30,441,f1,0.8603351955307262
30,442,PR_AUC,0.9529106379429209
30,442,Brier,0.017926720894295554
30,442,precision,0.7427884615384616
30,442,recall,0.9967741935483871
30,442,f1,0.8512396694214877
30,443,PR_AUC,0.9798182759891583
30,443,Brier,0.020967268546999686
30,443,precision,0.8324324324324325
30,443,recall,0.9935483870967742
30,443,f1,0.9058823529411765
30,444,PR_AUC,0.9457909640038007
30,444,Brier,0.021044370498083713
30,444,precision,0.7129629629629629
30,444,recall,0.9935483870967742
30,444,f1,0.8301886792452831
30,445,PR_AUC,0.982239473554646
30,445,Brier,0.01995411420819166
30,445,precision,0.6943820224719102
30,445,recall,0.9967741935483871
30,445,f1,0.8185430463576159
30,446,PR_AUC,0.9559520160190433
30,446,Brier,0.02010175232770188
30,446,precision,0.7518248175182481
30,446,recall,0.9967741935483871
30,446,f1,0.8571428571428571
30,447,PR_AUC,0.9538099392686428
30,447,Brier,0.020280826141677064
30,447,precision,0.7573529411764706
30,447,recall,0.9967741935483871
30,447,f1,0.8607242339832869
30,448,PR_AUC,0.9636289966567927
30,448,Brier,0.01882268010971053
30,448,precision,0.7871794871794872
30,448,recall,0.9903225806451613
30,448,f1,0.8771428571428571
30,449,PR_AUC,0.9773360344787694
30,449,Brier,0.018201648175890258
30,449,precision,0.8252688172043011
30,449,recall,0.9903225806451613
30,449,f1,0.9002932551319648
30,450,PR_AUC,0.9545460507603574
30,450,Brier,0.020429044470031393
30,450,precision,0.7932816537467701
30,450,recall,0.9903225806451613
30,450,f1,0.8809182209469153
30,451,PR_AUC,0.9823423576085155
30,451,Brier,0.01690744646182303
30,451,precision,0.806282722513089
30,451,recall,0.9935483870967742
30,451,f1,0.8901734104046243
30,452,PR_AUC,0.9569878558336147
30,452,Brier,0.01802064713836217
30,452,precision,0.7897435897435897
30,452,recall,0.9935483870967742
30,452,f1,0.88
30,453,PR_AUC,0.9434967848764588
30,453,Brier,0.021873944026464656
30,453,precision,0.7882653061224489
30,453,recall,0.9967741935483871
30,453,f1,0.8803418803418803
30,454,PR_AUC,0.9725283509345809
30,454,Brier,0.018162120742617655
30,454,precision,0.7877237851662404
30,454,recall,0.9935483870967742
30,454,f1,0.8787446504992867
30,455,PR_AUC,0.9465918941692273
30,455,Brier,0.017495961355306438
30,455,precision,0.8078947368421052
30,455,recall,0.9903225806451613
30,455,f1,0.8898550724637682
30,456,PR_AUC,0.9850841780680715
30,456,Brier,0.015832694187686906
30,456,precision,0.7902813299232737
30,456,recall,0.9967741935483871
30,456,f1,0.8815977175463623
30,457,PR_AUC,0.977355282214409
30,457,Brier,0.020663056171034488
30,457,precision,0.7264150943396226
30,457,recall,0.9935483870967742
30,457,f1,0.8392370572207084
30,458,PR_AUC,0.95564512002458
30,458,Brier,0.021892792001351774
30,458,precision,0.7842639593908629
30,458,recall,0.9967741935483871
30,458,f1,0.8778409090909091
30,459,PR_AUC,0.9471775538435706
30,459,Brier,0.019975394980273786
30,459,precision,0.7410071942446043
30,459,recall,0.9967741935483871
30,459,f1,0.8500687757909215
30,460,PR_AUC,0.9626654897294391
30,460,Brier,0.01669494584131774
30,460,precision,0.8186666666666667
30,460,recall,0.9903225806451613
30,460,f1,0.8963503649635036
30,461,PR_AUC,0.9694788125489084
30,461,Brier,0.022400061472229376
30,461,precision,0.7524509803921569
30,461,recall,0.9903225806451613
30,461,f1,0.8551532033426184
30,462,PR_AUC,0.9535479984822728
30,462,Brier,0.01792804917305058
30,462,precision,0.7549019607843137
30,462,recall,0.9935483870967742
30,462,f1,0.8579387186629527
30,463,PR_AUC,0.9398852606443154
30,463,Brier,0.02344167085374357
30,463,precision,0.7610837438423645
30,463,recall,0.9967741935483871
30,463,f1,0.8631284916201117
30,464,PR_AUC,0.9627024794026688
30,464,Brier,0.02069384215612219
30,464,precision,0.7209302325581395
30,464,recall,1.0
30,464,f1,0.8378378378378378
30,465,PR_AUC,0.952273256270643
30,465,Brier,0.019760186081799587
30,465,precision,0.7673267326732673
30,465,recall,1.0
30,465,f1,0.8683473389355743
30,466,PR_AUC,0.9884456884483472
30,466,Brier,0.012758219507907875
30,466,precision,0.8480662983425414
30,466,recall,0.9903225806451613
30,466,f1,0.9136904761904762
30,467,PR_AUC,0.9834978254330025
30,467,Brier,0.016972401615452694
30,467,precision,0.77
30,467,recall,0.9935483870967742
30,467,f1,0.8676056338028169
30,468,PR_AUC,0.9672077693648036
30,468,Brier,0.023144421392672004
30,468,precision,0.7457627118644068
30,468,recall,0.9935483870967742
30,468,f1,0.8520055325034578
30,469,PR_AUC,0.9719020095218841
30,469,Brier,0.020630920598964597
30,469,precision,0.7732997481108312
30,469,recall,0.9903225806451613
30,469,f1,0.8684582743988685
30,470,PR_AUC,0.9634834581073869
30,470,Brier,0.018491674418640882
30,470,precision,0.7732997481108312
30,470,recall,0.9903225806451613
30,470,f1,0.8684582743988685
30,471,PR_AUC,0.9649352808423204
30,471,Brier,0.019056788440191617
30,471,precision,0.8164893617021277
30,471,recall,0.9903225806451613
30,471,f1,0.8950437317784257
30,472,PR_AUC,0.9842415722719364
30,472,Brier,0.015094707556978901
30,472,precision,0.8415300546448088
30,472,recall,0.9935483870967742
30,472,f1,0.9112426035502958
30,473,PR_AUC,0.9457901561761151
30,473,Brier,0.01835679963820127
30,473,precision,0.7667493796526055
30,473,recall,0.9967741935483871
30,473,f1,0.8667601683029453
30,474,PR_AUC,0.9444629625892793
30,474,Brier,0.019783253451208665
30,474,precision,0.8090185676392573
30,474,recall,0.9838709677419355
30,474,f1,0.8879184861717613
30,475,PR_AUC,0.9616277160352737
30,475,Brier,0.018136258579798635
30,475,precision,0.7579462102689487
30,475,recall,1.0
30,475,f1,0.8623087621696801
30,476,PR_AUC,0.9605027250988101
30,476,Brier,0.020106597913900875
30,476,precision,0.763681592039801
30,476,recall,0.9903225806451613
30,476,f1,0.8623595505617978
30,477,PR_AUC,0.9213386583727727
30,477,Brier,0.02399817813158032
30,477,precision,0.7038724373576309
30,477,recall,0.9967741935483871
30,477,f1,0.8251001335113485
30,478,PR_AUC,0.9644734233361354
30,478,Brier,0.016990941211494373
30,478,precision,0.827027027027027
30,478,recall,0.9870967741935484
30,478,f1,0.9
30,479,PR_AUC,0.9556270537833207
30,479,Brier,0.02031978848763072
30,479,precision,0.744578313253012
30,479,recall,0.9967741935483871
30,479,f1,0.8524137931034482
30,480,PR_AUC,0.9572269210912379
30,480,Brier,0.018480817040365315
30,480,precision,0.820855614973262
30,480,recall,0.9903225806451613
30,480,f1,0.8976608187134503
30,481,PR_AUC,0.9730325850121198
30,481,Brier,0.01780424458255804
30,481,precision,0.7803030303030303
30,481,recall,0.9967741935483871
30,481,f1,0.8753541076487252
30,482,PR_AUC,0.9340772657837259
30,482,Brier,0.022037892581668026
30,482,precision,0.7209302325581395
30,482,recall,1.0
30,482,f1,0.8378378378378378
30,483,PR_AUC,0.9653028274552515
30,483,Brier,0.01775917781487517
30,483,precision,0.8406593406593407
30,483,recall,0.9870967741935484
30,483,f1,0.9080118694362018
30,484,PR_AUC,0.980548809361041
30,484,Brier,0.017519749230990127
30,484,precision,0.8196286472148541
30,484,recall,0.9967741935483871
30,484,f1,0.8995633187772926
30,485,PR_AUC,0.9867447781005849
30,485,Brier,0.016332230874418378
30,485,precision,0.7536585365853659
30,485,recall,0.9967741935483871
30,485,f1,0.8583333333333333
30,486,PR_AUC,0.9618385990586573
30,486,Brier,0.01827039368625778
30,486,precision,0.7667493796526055
30,486,recall,0.9967741935483871
30,486,f1,0.8667601683029453
30,487,PR_AUC,0.9721653865073785
30,487,Brier,0.02076151895012344
30,487,precision,0.7817258883248731
30,487,recall,0.9935483870967742
30,487,f1,0.875
30,488,PR_AUC,0.9791459868668883
30,488,Brier,0.016800407316781726
30,488,precision,0.8078947368421052
30,488,recall,0.9903225806451613
30,488,f1,0.8898550724637682
30,489,PR_AUC,0.921409192396786
30,489,Brier,0.024977255798422828
30,489,precision,0.7175925925925926
30,489,recall,1.0
30,489,f1,0.8355795148247979
30,490,PR_AUC,0.9618000432387938
30,490,Brier,0.018938429948421716
30,490,precision,0.8181818181818182
30,490,recall,0.9870967741935484
30,490,f1,0.8947368421052632
30,491,PR_AUC,0.9851601728785633
30,491,Brier,0.014934386223529491
