draw_id,n_sampled_engines,n_unique_engines,mean_total_cost,miss_rate,mean_miss_component,mean_late_component,mean_early_component,mean_lead_time_if_alerted,median_lead_time_if_alerted,healthy_first_trigger_fraction
282,10,6,0.6166666666666666,0.0,0.0,0.26666666666666666,0.35,38.9,42.0,0.0
283,10,6,0.6633333333333333,0.0,0.0,0.4,0.2633333333333333,35.5,39.5,0.0
284,10,5,0.4466666666666666,0.0,0.0,0.0,0.4466666666666666,43.4,45.0,0.0
285,10,6,0.5433333333333333,0.0,0.0,0.0,0.5433333333333333,48.9,46.0,0.0
286,10,7,0.6133333333333333,0.0,0.0,0.13333333333333333,0.48,46.2,43.5,0.0
287,10,6,0.62,0.0,0.0,0.4,0.21999999999999997,34.2,35.5,0.0
288,10,6,0.7066666666666666,0.0,0.0,0.13333333333333333,0.5733333333333333,50.3,47.0,0.0
289,10,7,0.4299999999999999,0.0,0.0,0.13333333333333333,0.29666666666666663,38.1,39.0,0.0
290,10,6,0.4966666666666666,0.0,0.0,0.13333333333333333,0.3633333333333333,40.1,42.0,0.0
291,10,8,0.6066666666666667,0.0,0.0,0.13333333333333333,0.47333333333333333,44.7,46.0,0.0
292,10,6,0.46333333333333326,0.0,0.0,0.0,0.46333333333333326,43.9,45.0,0.0
293,10,7,0.48999999999999994,0.0,0.0,0.13333333333333333,0.35666666666666663,39.9,40.5,0.0
294,10,6,0.5366666666666667,0.0,0.0,0.13333333333333333,0.4033333333333333,41.3,44.0,0.0
295,10,5,0.7566666666666666,0.0,0.0,0.26666666666666666,0.49000000000000005,45.7,46.5,0.0
296,10,7,0.5666666666666667,0.0,0.0,0.26666666666666666,0.29999999999999993,38.7,37.0,0.0
297,10,7,0.6466666666666665,0.0,0.0,0.13333333333333333,0.5133333333333333,47.2,46.5,0.0
298,10,6,0.5,0.0,0.0,0.13333333333333333,0.36666666666666664,41.5,38.0,0.0
299,10,6,0.43666666666666665,0.0,0.0,0.0,0.43666666666666665,43.1,43.5,0.0
300,10,7,0.5733333333333334,0.0,0.0,0.26666666666666666,0.30666666666666664,37.6,39.0,0.0
301,10,6,0.47000000000000003,0.0,0.0,0.0,0.47000000000000003,45.4,44.0,0.0
302,10,6,0.42000000000000004,0.0,0.0,0.0,0.42000000000000004,42.6,45.0,0.0
303,10,7,0.5266666666666666,0.0,0.0,0.13333333333333333,0.39333333333333326,42.3,43.0,0.0
304,10,6,0.37666666666666665,0.0,0.0,0.0,0.37666666666666665,41.3,43.0,0.0
305,10,6,0.41,0.0,0.0,0.0,0.41,42.3,43.5,0.0
306,10,7,0.4533333333333333,0.0,0.0,0.0,0.4533333333333333,44.9,44.5,0.0
307,10,6,0.39333333333333326,0.0,0.0,0.0,0.39333333333333326,41.8,43.0,0.0
308,10,5,0.39999999999999997,0.0,0.0,0.0,0.39999999999999997,42.0,45.0,0.0
309,10,5,0.45666666666666667,0.0,0.0,0.13333333333333333,0.32333333333333325,38.9,41.0,0.0
310,10,8,0.5733333333333334,0.0,0.0,0.13333333333333333,0.44000000000000006,43.7,45.0,0.0
311,10,8,0.6166666666666667,0.0,0.0,0.13333333333333333,0.4833333333333334,46.3,43.0,0.0
312,10,6,0.6033333333333333,0.0,0.0,0.26666666666666666,0.33666666666666667,38.5,40.5,0.0
313,10,5,0.5966666666666667,0.0,0.0,0.0,0.5966666666666667,50.5,49.0,0.0
314,10,7,0.5666666666666667,0.0,0.0,0.13333333333333333,0.4333333333333333,42.2,44.0,0.0
315,10,7,0.4766666666666667,0.0,0.0,0.13333333333333333,0.3433333333333333,40.8,38.0,0.0
316,10,7,0.42333333333333334,0.0,0.0,0.0,0.42333333333333334,42.7,43.5,0.0
317,10,7,0.5566666666666666,0.0,0.0,0.26666666666666666,0.2899999999999999,37.1,39.0,0.0
318,10,8,0.5766666666666668,0.0,0.0,0.13333333333333333,0.44333333333333336,45.1,40.5,0.0
319,10,7,0.4833333333333333,0.0,0.0,0.13333333333333333,0.35,41.0,39.0,0.0
320,10,7,0.6266666666666666,0.0,0.0,0.4,0.22666666666666663,34.4,34.5,0.0
321,10,6,0.7366666666666667,0.0,0.0,0.4,0.33666666666666667,39.0,38.0,0.0
322,10,6,0.29666666666666663,0.0,0.0,0.0,0.29666666666666663,38.9,38.0,0.0
323,10,7,0.5933333333333334,0.0,0.0,0.13333333333333333,0.45999999999999996,45.6,43.0,0.0
324,10,7,0.39333333333333337,0.0,0.0,0.0,0.39333333333333337,43.1,42.0,0.0
325,10,6,0.4666666666666666,0.0,0.0,0.0,0.4666666666666666,44.0,46.0,0.0
326,10,7,0.51,0.0,0.0,0.13333333333333333,0.37666666666666665,40.5,40.5,0.0
327,10,7,0.6166666666666666,0.0,0.0,0.26666666666666666,0.35,40.2,38.0,0.0
328,10,6,0.6599999999999999,0.0,0.0,0.13333333333333333,0.5266666666666666,47.6,47.0,0.0
329,10,7,0.44666666666666666,0.0,0.0,0.13333333333333333,0.31333333333333335,38.6,39.5,0.0
330,10,5,0.4333333333333333,0.0,0.0,0.13333333333333333,0.3,39.5,35.5,0.0
331,10,8,0.5399999999999999,0.0,0.0,0.13333333333333333,0.4066666666666666,42.7,43.0,0.0
332,10,8,0.5433333333333332,0.0,0.0,0.13333333333333333,0.41,42.8,42.0,0.0
333,10,5,0.45,0.0,0.0,0.0,0.45,46.1,42.0,0.0
334,10,6,0.46333333333333326,0.0,0.0,0.0,0.46333333333333326,45.2,44.0,0.0
335,10,7,0.71,0.0,0.0,0.26666666666666666,0.44333333333333336,43.0,45.5,0.0
336,10,8,0.5333333333333332,0.0,0.0,0.13333333333333333,0.4,42.5,40.5,0.0
337,10,6,0.4966666666666667,0.0,0.0,0.13333333333333333,0.36333333333333334,40.1,44.0,0.0
338,10,5,0.44333333333333325,0.0,0.0,0.26666666666666666,0.17666666666666667,33.7,37.0,0.0
339,10,8,0.5266666666666666,0.0,0.0,0.13333333333333333,0.3933333333333333,42.3,40.5,0.0
340,10,6,0.6366666666666667,0.0,0.0,0.26666666666666666,0.37,39.5,43.5,0.0
341,10,7,0.6266666666666666,0.0,0.0,0.13333333333333333,0.4933333333333333,47.9,43.0,0.0
342,10,7,0.48999999999999994,0.0,0.0,0.13333333333333333,0.35666666666666663,39.9,40.5,0.0
343,10,6,0.33333333333333326,0.0,0.0,0.13333333333333333,0.19999999999999996,35.2,34.5,0.0
344,10,8,0.65,0.0,0.0,0.26666666666666666,0.3833333333333333,41.2,41.5,0.0
345,10,5,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,49.7,45.0,0.0
346,10,8,0.55,0.0,0.0,0.13333333333333333,0.4166666666666667,43.0,43.0,0.0
347,10,5,0.2866666666666666,0.0,0.0,0.0,0.2866666666666666,38.6,37.0,0.0
348,10,6,0.4933333333333333,0.0,0.0,0.13333333333333333,0.36,41.3,37.0,0.0
349,10,7,0.5799999999999998,0.0,0.0,0.13333333333333333,0.44666666666666666,42.6,46.0,0.0
350,10,5,0.5566666666666666,0.0,0.0,0.0,0.5566666666666666,50.6,43.5,0.0
351,10,5,0.7866666666666665,0.0,0.0,0.5333333333333333,0.2533333333333333,34.4,35.5,0.0
352,10,5,0.4699999999999999,0.0,0.0,0.0,0.4699999999999999,45.4,46.0,0.0
353,10,6,0.8266666666666665,0.0,0.0,0.13333333333333333,0.6933333333333334,56.5,60.0,0.0
354,10,7,0.5066666666666666,0.0,0.0,0.0,0.5066666666666666,47.8,43.0,0.0
355,10,6,0.5866666666666667,0.0,0.0,0.13333333333333333,0.4533333333333333,42.8,46.0,0.0
356,10,5,0.42333333333333323,0.0,0.0,0.0,0.42333333333333323,44.0,42.0,0.0
357,10,6,0.5166666666666667,0.0,0.0,0.13333333333333333,0.38333333333333336,42.0,40.5,0.0
358,10,7,0.4066666666666666,0.0,0.0,0.13333333333333333,0.2733333333333333,37.4,38.0,0.0
359,10,6,0.38999999999999996,0.0,0.0,0.13333333333333333,0.25666666666666665,36.9,35.5,0.0
360,10,5,0.51,0.0,0.0,0.13333333333333333,0.37666666666666665,40.5,39.0,0.0
361,10,5,0.6199999999999999,0.0,0.0,0.0,0.6199999999999999,52.5,49.0,0.0
362,10,6,0.42666666666666664,0.0,0.0,0.13333333333333333,0.29333333333333333,38.0,39.5,0.0
363,10,6,0.67,0.0,0.0,0.13333333333333333,0.5366666666666666,47.9,46.5,0.0
364,10,5,0.75,0.0,0.0,0.5333333333333333,0.21666666666666665,33.3,37.0,0.0
365,10,7,0.6533333333333333,0.0,0.0,0.13333333333333333,0.5199999999999999,46.1,46.0,0.0
366,10,5,0.6599999999999999,0.0,0.0,0.26666666666666666,0.3933333333333333,40.2,44.0,0.0
367,10,7,0.5399999999999999,0.0,0.0,0.0,0.5399999999999999,48.8,44.5,0.0
368,10,6,0.7466666666666666,0.0,0.0,0.4,0.3466666666666667,39.3,40.5,0.0
369,10,6,0.42333333333333334,0.0,0.0,0.0,0.42333333333333334,42.7,45.0,0.0
370,10,7,0.5666666666666667,0.0,0.0,0.26666666666666666,0.29999999999999993,37.4,39.5,0.0
371,10,6,0.3533333333333333,0.0,0.0,0.13333333333333333,0.21999999999999992,35.8,34.5,0.0
372,10,7,0.6499999999999999,0.0,0.0,0.26666666666666666,0.3833333333333333,41.2,41.5,0.0
373,10,8,0.4833333333333333,0.0,0.0,0.13333333333333333,0.35,39.7,42.0,0.0
374,10,4,0.8566666666666667,0.0,0.0,0.6666666666666666,0.19,31.7,27.0,0.0
375,10,7,0.5833333333333333,0.0,0.0,0.13333333333333333,0.45,45.3,44.0,0.0
376,10,7,0.45,0.0,0.0,0.0,0.45,43.5,44.0,0.0
377,10,6,0.6199999999999999,0.0,0.0,0.13333333333333333,0.4866666666666665,43.8,46.0,0.0
378,10,7,0.7066666666666666,0.0,0.0,0.26666666666666666,0.44000000000000006,44.2,44.5,0.0
379,10,5,0.5266666666666666,0.0,0.0,0.0,0.5266666666666666,49.7,44.5,0.0
380,10,6,0.6499999999999999,0.0,0.0,0.13333333333333333,0.5166666666666667,47.3,44.0,0.0
381,10,6,0.48666666666666664,0.0,0.0,0.0,0.48666666666666664,45.9,43.5,0.0
382,10,6,0.6233333333333333,0.0,0.0,0.13333333333333333,0.48999999999999994,45.2,44.5,0.0
383,10,7,0.5666666666666667,0.0,0.0,0.26666666666666666,0.29999999999999993,37.4,40.5,0.0
384,10,7,0.4999999999999999,0.0,0.0,0.13333333333333333,0.36666666666666664,40.2,43.0,0.0
385,10,5,0.5799999999999998,0.0,0.0,0.0,0.5799999999999998,50.0,46.0,0.0
386,10,5,0.2833333333333333,0.0,0.0,0.0,0.2833333333333333,38.5,39.0,0.0
387,10,6,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,48.0,44.5,0.0
388,10,6,0.53,0.0,0.0,0.0,0.53,47.2,47.0,0.0
389,10,7,0.7433333333333333,0.0,0.0,0.4,0.3433333333333334,39.2,41.5,0.0
390,10,6,0.7366666666666666,0.0,0.0,0.4,0.3366666666666667,39.0,39.5,0.0
391,10,8,0.6366666666666666,0.0,0.0,0.13333333333333333,0.5033333333333333,48.2,43.0,0.0
392,10,6,0.5233333333333332,0.0,0.0,0.13333333333333333,0.38999999999999996,40.9,41.5,0.0
393,10,6,0.44666666666666666,0.0,0.0,0.0,0.44666666666666666,44.7,43.0,0.0
394,10,6,0.7833333333333333,0.0,0.0,0.4,0.3833333333333333,40.4,44.5,0.0
395,10,7,0.5,0.0,0.0,0.13333333333333333,0.3666666666666666,41.5,40.5,0.0
396,10,8,0.45666666666666667,0.0,0.0,0.13333333333333333,0.32333333333333336,38.9,40.5,0.0
397,10,7,0.6566666666666666,0.0,0.0,0.26666666666666666,0.39,41.4,41.5,0.0
398,10,5,0.5899999999999999,0.0,0.0,0.0,0.5899999999999999,50.3,47.0,0.0
399,10,7,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,43.8,43.0,0.0
400,10,8,0.5766666666666665,0.0,0.0,0.13333333333333333,0.44333333333333325,43.8,43.5,0.0
401,10,6,0.39666666666666667,0.0,0.0,0.0,0.39666666666666667,41.9,43.5,0.0
402,10,6,0.49333333333333335,0.0,0.0,0.0,0.49333333333333335,46.1,47.0,0.0
403,10,6,0.43,0.0,0.0,0.0,0.43,44.2,44.0,0.0
404,10,7,0.5066666666666666,0.0,0.0,0.0,0.5066666666666666,46.5,46.0,0.0
405,10,6,0.4533333333333333,0.0,0.0,0.0,0.4533333333333333,44.9,44.0,0.0
406,10,8,0.48999999999999994,0.0,0.0,0.0,0.48999999999999994,46.0,44.5,0.0
407,10,7,0.6399999999999999,0.0,0.0,0.26666666666666666,0.37333333333333335,42.2,38.0,0.0
408,10,5,0.6699999999999999,0.0,0.0,0.5333333333333333,0.13666666666666666,30.9,32.0,0.0
409,10,7,0.5933333333333333,0.0,0.0,0.13333333333333333,0.45999999999999996,44.3,44.5,0.0
410,10,7,0.7466666666666667,0.0,0.0,0.13333333333333333,0.6133333333333333,51.5,47.0,0.0
411,10,5,0.6866666666666666,0.0,0.0,0.13333333333333333,0.5533333333333333,49.7,48.0,0.0
412,10,6,0.6766666666666667,0.0,0.0,0.26666666666666666,0.41,43.3,40.5,0.0
413,10,6,0.7966666666666666,0.0,0.0,0.5333333333333333,0.2633333333333333,36.0,34.5,0.0
414,10,6,0.44000000000000006,0.0,0.0,0.0,0.44000000000000006,43.2,43.5,0.0
415,10,7,0.6566666666666666,0.0,0.0,0.26666666666666666,0.39,41.4,44.5,0.0
416,10,7,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,42.5,44.0,0.0
417,10,5,0.4666666666666666,0.0,0.0,0.0,0.4666666666666666,44.0,45.0,0.0
418,10,8,0.5700000000000001,0.0,0.0,0.13333333333333333,0.4366666666666667,44.9,43.0,0.0
419,10,8,0.59,0.0,0.0,0.13333333333333333,0.45666666666666667,44.2,44.5,0.0
420,10,7,0.51,0.0,0.0,0.26666666666666666,0.24333333333333332,35.7,38.0,0.0
421,10,7,0.5466666666666666,0.0,0.0,0.13333333333333333,0.4133333333333333,41.6,44.5,0.0
422,10,8,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,46.7,44.5,0.0
423,10,6,0.5966666666666666,0.0,0.0,0.26666666666666666,0.32999999999999996,40.9,34.5,0.0
424,10,6,0.5,0.0,0.0,0.13333333333333333,0.36666666666666664,41.5,43.5,0.0
425,10,5,0.6766666666666666,0.0,0.0,0.13333333333333333,0.5433333333333332,48.1,45.0,0.0
426,10,6,0.5533333333333333,0.0,0.0,0.26666666666666666,0.2866666666666667,38.3,34.5,0.0
427,10,6,0.5633333333333334,0.0,0.0,0.13333333333333333,0.43000000000000005,44.7,39.5,0.0
428,10,5,0.44000000000000006,0.0,0.0,0.0,0.44000000000000006,43.2,43.5,0.0
429,10,4,0.95,0.0,0.0,0.4,0.55,49.3,49.0,0.0
430,10,6,0.3633333333333333,0.0,0.0,0.0,0.3633333333333333,42.2,39.0,0.0
431,10,8,0.6033333333333333,0.0,0.0,0.13333333333333333,0.4699999999999999,45.9,43.0,0.0
432,10,7,0.5900000000000001,0.0,0.0,0.13333333333333333,0.45666666666666667,44.2,43.5,0.0
433,10,8,0.4833333333333333,0.0,0.0,0.13333333333333333,0.35,39.7,42.0,0.0
434,10,7,0.5599999999999999,0.0,0.0,0.0,0.5599999999999999,49.4,46.0,0.0
435,10,6,0.5933333333333333,0.0,0.0,0.26666666666666666,0.32666666666666666,38.2,40.5,0.0
436,10,7,0.7,0.0,0.0,0.26666666666666666,0.4333333333333333,42.7,44.0,0.0
437,10,6,0.4933333333333333,0.0,0.0,0.13333333333333333,0.36,40.0,44.0,0.0
438,10,7,0.5633333333333332,0.0,0.0,0.13333333333333333,0.43,43.4,44.5,0.0
439,10,6,0.5333333333333333,0.0,0.0,0.0,0.5333333333333333,49.9,44.0,0.0
440,10,5,0.45666666666666667,0.0,0.0,0.13333333333333333,0.3233333333333333,38.9,43.5,0.0
441,10,5,0.5033333333333333,0.0,0.0,0.0,0.5033333333333333,45.1,47.0,0.0
442,10,6,0.5599999999999999,0.0,0.0,0.26666666666666666,0.29333333333333333,37.2,37.0,0.0
443,10,7,0.7733333333333332,0.0,0.0,0.4,0.37333333333333335,40.1,43.0,0.0
444,10,7,0.47333333333333333,0.0,0.0,0.0,0.47333333333333333,44.2,45.0,0.0
445,10,8,0.4966666666666666,0.0,0.0,0.0,0.4966666666666666,47.5,43.0,0.0
446,10,9,0.5666666666666667,0.0,0.0,0.13333333333333333,0.4333333333333334,43.5,43.0,0.0
447,10,6,0.5833333333333334,0.0,0.0,0.13333333333333333,0.45,42.7,44.5,0.0
448,10,7,0.45666666666666667,0.0,0.0,0.0,0.45666666666666667,45.0,44.5,0.0
449,10,4,0.3866666666666666,0.0,0.0,0.0,0.3866666666666666,41.6,45.0,0.0
450,10,7,0.5766666666666665,0.0,0.0,0.26666666666666666,0.30999999999999994,39.0,38.0,0.0
451,10,8,0.6366666666666667,0.0,0.0,0.26666666666666666,0.37,40.8,40.5,0.0
452,10,6,0.7566666666666666,0.0,0.0,0.26666666666666666,0.49000000000000005,45.7,44.0,0.0
453,10,5,0.5533333333333335,0.0,0.0,0.0,0.5533333333333335,50.5,43.0,0.0
454,10,6,0.5,0.0,0.0,0.13333333333333333,0.36666666666666664,40.2,42.0,0.0
455,10,7,0.5266666666666666,0.0,0.0,0.0,0.5266666666666666,49.7,43.0,0.0
456,10,7,0.47666666666666657,0.0,0.0,0.0,0.47666666666666657,45.6,45.0,0.0
457,10,7,0.4499999999999999,0.0,0.0,0.0,0.4499999999999999,46.1,40.5,0.0
458,10,7,0.43999999999999995,0.0,0.0,0.13333333333333333,0.30666666666666664,38.4,39.0,0.0
459,10,5,0.6799999999999999,0.0,0.0,0.13333333333333333,0.5466666666666666,50.8,40.5,0.0
460,10,6,0.5833333333333334,0.0,0.0,0.26666666666666666,0.31666666666666665,37.9,39.5,0.0
461,10,8,0.4533333333333334,0.0,0.0,0.0,0.4533333333333334,44.9,44.0,0.0
462,10,7,0.6333333333333333,0.0,0.0,0.13333333333333333,0.5,46.8,45.0,0.0
463,10,7,0.4733333333333333,0.0,0.0,0.13333333333333333,0.33999999999999997,39.4,40.5,0.0
464,10,6,0.6733333333333332,0.0,0.0,0.13333333333333333,0.5399999999999999,50.6,45.5,0.0
465,10,6,0.5833333333333333,0.0,0.0,0.13333333333333333,0.45,42.7,46.0,0.0
466,10,6,0.47666666666666674,0.0,0.0,0.0,0.47666666666666674,44.3,45.0,0.0
467,10,6,0.49000000000000005,0.0,0.0,0.0,0.49000000000000005,47.3,43.0,0.0
468,10,8,0.5700000000000001,0.0,0.0,0.13333333333333333,0.43666666666666665,44.9,41.5,0.0
469,10,5,0.7866666666666667,0.0,0.0,0.13333333333333333,0.6533333333333333,55.3,59.0,0.0
470,10,6,0.4533333333333333,0.0,0.0,0.0,0.4533333333333333,44.9,43.0,0.0
471,10,8,0.5733333333333333,0.0,0.0,0.13333333333333333,0.43999999999999995,43.7,43.0,0.0
472,10,8,0.6166666666666665,0.0,0.0,0.13333333333333333,0.4833333333333333,46.3,43.0,0.0
473,10,9,0.5433333333333333,0.0,0.0,0.13333333333333333,0.41,42.8,43.0,0.0
474,10,6,0.38333333333333336,0.0,0.0,0.0,0.38333333333333336,41.5,43.5,0.0
475,10,7,0.47000000000000003,0.0,0.0,0.0,0.47000000000000003,45.4,43.0,0.0
476,10,7,0.7033333333333334,0.0,0.0,0.13333333333333333,0.5700000000000001,50.2,47.0,0.0
477,10,6,0.5566666666666666,0.0,0.0,0.13333333333333333,0.42333333333333334,44.5,41.0,0.0
478,10,5,0.49333333333333335,0.0,0.0,0.0,0.49333333333333335,46.1,44.0,0.0
479,10,5,0.6366666666666666,0.0,0.0,0.26666666666666666,0.37,39.5,44.5,0.0
480,10,7,0.3533333333333333,0.0,0.0,0.0,0.3533333333333333,40.6,40.5,0.0
481,10,6,0.4066666666666666,0.0,0.0,0.13333333333333333,0.2733333333333333,37.4,39.5,0.0
482,10,5,0.7699999999999999,0.0,0.0,0.4,0.37,38.7,44.0,0.0
483,10,7,0.6733333333333333,0.0,0.0,0.26666666666666666,0.4066666666666666,41.9,44.5,0.0
484,10,5,0.6133333333333333,0.0,0.0,0.13333333333333333,0.48,46.2,44.5,0.0
485,10,7,0.5433333333333332,0.0,0.0,0.13333333333333333,0.41,44.1,39.0,0.0
486,10,8,0.5666666666666667,0.0,0.0,0.13333333333333333,0.4333333333333333,43.5,42.0,0.0
487,10,7,0.6033333333333333,0.0,0.0,0.13333333333333333,0.4699999999999999,44.6,45.5,0.0
488,10,8,0.6,0.0,0.0,0.13333333333333333,0.4666666666666666,44.5,45.0,0.0
489,10,5,0.5700000000000001,0.0,0.0,0.0,0.5700000000000001,49.7,44.0,0.0
490,10,5,0.30333333333333334,0.0,0.0,0.0,0.30333333333333334,39.1,39.0,0.0
491,10,8,0.54,0.0,0.0,0.13333333333333333,0.4066666666666666,42.7,43.0,0.0
492,10,8,0.5599999999999999,0.0,0.0,0.13333333333333333,0.42666666666666664,43.3,44.0,0.0
493,10,7,0.5366666666666666,0.0,0.0,0.13333333333333333,0.4033333333333333,42.6,43.0,0.0
494,10,7,0.44333333333333336,0.0,0.0,0.0,0.44333333333333336,44.6,43.0,0.0
495,10,5,0.71,0.0,0.0,0.26666666666666666,0.44333333333333336,43.0,45.0,0.0
496,10,7,0.6233333333333334,0.0,0.0,0.26666666666666666,0.35666666666666663,40.4,43.0,0.0
497,10,7,0.4999999999999999,0.0,0.0,0.13333333333333333,0.3666666666666666,40.2,42.0,0.0
498,10,5,0.9833333333333334,0.0,0.0,0.6666666666666666,0.31666666666666665,36.8,32.0,0.0
499,10,7,0.45,0.0,0.0,0.13333333333333333,0.31666666666666665,38.7,39.0,0.0
500,10,8,0.5066666666666666,0.0,0.0,0.13333333333333333,0.3733333333333333,41.7,39.0,0.0
501,10,6,0.6833333333333333,0.0,0.0,0.26666666666666666,0.4166666666666667,43.5,40.5,0.0
502,10,7,0.43,0.0,0.0,0.0,0.43,44.2,42.0,0.0
503,10,7,0.6233333333333333,0.0,0.0,0.26666666666666666,0.35666666666666663,40.4,43.0,0.0
504,10,8,0.48666666666666664,0.0,0.0,0.13333333333333333,0.35333333333333333,39.8,43.0,0.0
505,10,7,0.8299999999999998,0.0,0.0,0.5333333333333333,0.2966666666666666,37.0,35.5,0.0
506,10,4,0.5933333333333333,0.0,0.0,0.13333333333333333,0.45999999999999996,45.6,41.5,0.0
507,10,7,0.6033333333333333,0.0,0.0,0.13333333333333333,0.47000000000000003,44.6,44.5,0.0
508,10,7,0.5066666666666666,0.0,0.0,0.0,0.5066666666666666,46.5,44.5,0.0
509,10,8,0.6633333333333332,0.0,0.0,0.26666666666666666,0.3966666666666666,41.6,43.5,0.0
510,10,8,0.46333333333333326,0.0,0.0,0.13333333333333333,0.32999999999999996,39.1,41.5,0.0
511,10,7,0.5333333333333333,0.0,0.0,0.13333333333333333,0.39999999999999997,43.8,40.5,0.0
512,10,6,0.32333333333333325,0.0,0.0,0.0,0.32333333333333325,39.7,39.0,0.0
513,10,6,0.7133333333333334,0.0,0.0,0.13333333333333333,0.5800000000000001,50.5,47.0,0.0
514,10,7,0.48,0.0,0.0,0.0,0.48,45.7,44.0,0.0
515,10,5,0.5833333333333333,0.0,0.0,0.26666666666666666,0.3166666666666667,37.9,40.5,0.0
516,10,6,0.5766666666666667,0.0,0.0,0.0,0.5766666666666667,51.2,45.0,0.0
517,10,7,0.4800000000000001,0.0,0.0,0.0,0.4800000000000001,45.7,46.0,0.0
518,10,5,0.32999999999999996,0.0,0.0,0.0,0.32999999999999996,39.9,40.5,0.0
519,10,6,0.8800000000000001,0.0,0.0,0.5333333333333333,0.3466666666666667,38.5,40.5,0.0
520,10,6,0.5166666666666666,0.0,0.0,0.0,0.5166666666666666,46.8,46.5,0.0
521,10,8,0.45666666666666667,0.0,0.0,0.0,0.45666666666666667,45.0,43.5,0.0
522,10,8,0.5533333333333333,0.0,0.0,0.13333333333333333,0.42000000000000004,43.1,43.0,0.0
523,10,7,0.6266666666666666,0.0,0.0,0.26666666666666666,0.36,39.2,43.0,0.0
524,10,5,0.7733333333333332,0.0,0.0,0.5333333333333333,0.24,34.0,37.0,0.0
525,10,8,0.4333333333333333,0.0,0.0,0.0,0.4333333333333333,44.3,44.5,0.0
526,10,6,0.5766666666666667,0.0,0.0,0.13333333333333333,0.44333333333333336,43.8,43.0,0.0
527,10,6,0.38,0.0,0.0,0.0,0.38,41.4,43.5,0.0
528,10,5,0.3499999999999999,0.0,0.0,0.13333333333333333,0.21666666666666662,35.7,37.0,0.0
529,10,7,0.5366666666666667,0.0,0.0,0.13333333333333333,0.4033333333333333,42.6,42.0,0.0
530,10,8,0.6366666666666667,0.0,0.0,0.13333333333333333,0.5033333333333333,46.9,46.0,0.0
531,10,7,0.5666666666666667,0.0,0.0,0.26666666666666666,0.3,37.4,40.5,0.0
532,10,8,0.5266666666666666,0.0,0.0,0.13333333333333333,0.3933333333333333,41.0,44.5,0.0
533,10,7,0.49000000000000005,0.0,0.0,0.0,0.49000000000000005,46.0,44.0,0.0
534,10,5,0.47000000000000003,0.0,0.0,0.0,0.47000000000000003,44.1,45.0,0.0
535,10,9,0.43999999999999995,0.0,0.0,0.0,0.43999999999999995,44.5,43.0,0.0
536,10,6,0.4033333333333333,0.0,0.0,0.0,0.4033333333333333,43.4,42.0,0.0
537,10,7,0.32999999999999996,0.0,0.0,0.0,0.32999999999999996,39.9,38.0,0.0
538,10,7,0.6733333333333332,0.0,0.0,0.26666666666666666,0.4066666666666666,41.9,43.5,0.0
539,10,6,0.6966666666666667,0.0,0.0,0.26666666666666666,0.43000000000000005,42.6,43.0,0.0
540,10,6,0.43,0.0,0.0,0.0,0.43,44.2,42.0,0.0
541,10,8,0.48999999999999994,0.0,0.0,0.0,0.48999999999999994,46.0,44.5,0.0
542,10,6,0.5733333333333334,0.0,0.0,0.13333333333333333,0.44000000000000006,45.0,42.0,0.0
543,10,6,0.6900000000000001,0.0,0.0,0.26666666666666666,0.42333333333333334,42.4,44.0,0.0
544,10,8,0.5366666666666667,0.0,0.0,0.13333333333333333,0.4033333333333333,41.3,44.0,0.0
545,10,6,0.3933333333333333,0.0,0.0,0.0,0.3933333333333333,41.8,43.0,0.0
546,10,7,0.47666666666666657,0.0,0.0,0.0,0.47666666666666657,46.9,44.0,0.0
547,10,6,0.5133333333333333,0.0,0.0,0.0,0.5133333333333333,48.0,44.0,0.0
548,10,8,0.5466666666666666,0.0,0.0,0.13333333333333333,0.4133333333333333,42.9,43.0,0.0
549,10,6,0.55,0.0,0.0,0.13333333333333333,0.41666666666666663,43.0,42.0,0.0
550,10,7,0.5933333333333334,0.0,0.0,0.13333333333333333,0.4600000000000001,45.6,43.0,0.0
551,10,6,0.5066666666666666,0.0,0.0,0.13333333333333333,0.37333333333333335,40.4,43.0,0.0
552,10,8,0.6333333333333334,0.0,0.0,0.13333333333333333,0.5,46.8,44.5,0.0
553,10,6,0.7333333333333333,0.0,0.0,0.26666666666666666,0.4666666666666668,45.0,43.0,0.0
554,10,5,0.3266666666666666,0.0,0.0,0.0,0.3266666666666666,41.1,37.0,0.0
555,10,5,0.4,0.0,0.0,0.0,0.4,42.0,44.0,0.0
556,10,7,0.44333333333333336,0.0,0.0,0.0,0.44333333333333336,44.6,45.0,0.0
557,10,7,0.4533333333333333,0.0,0.0,0.13333333333333333,0.31999999999999995,38.8,39.0,0.0
558,10,7,0.5166666666666668,0.0,0.0,0.13333333333333333,0.3833333333333333,42.0,42.0,0.0
559,10,6,0.43666666666666665,0.0,0.0,0.0,0.43666666666666665,44.4,43.0,0.0
560,10,7,0.6733333333333333,0.0,0.0,0.13333333333333333,0.5399999999999999,48.0,46.0,0.0
